,Date,Open,High,Low,Close,Volume,T3_Vol_Diff,T3_Close_Diff,T3_Open_Diff,T2_Vol_Diff,T2_Close_Diff,T2_Open_Diff,T1_Vol_Diff,T1_Close_Diff,T1_Open_Diff,Prior_Day_Vert_Delta_Ratio,Retracement_Signal,Prior_Day_Derivative,T+1_Close,T+2_Close,T+3_Close
480,1995-10-30,58.328125,58.59375,58.328125,58.5625,488700,-186000,-0.28125,0.484375,118100,-0.8125,0.046875,417100,-0.375,-0.640625,0.3469387755102041,0.8823529411764706,-0.4517714714916838,58.3125,58.78125,59.15625
481,1995-10-31,58.71875,58.84375,58.3125,58.3125,508200,98600,-0.5625,-0.34375,397600,-0.125,-1.03125,-19500,0.25,-0.390625,2.0,0.0,0.9868199153831307,58.78125,59.15625,59.234375
482,1995-11-01,58.28125,58.78125,58.234375,58.78125,415700,490100,-0.59375,-0.59375,73000,-0.21875,0.046875,92500,-0.46875,0.4375,1.0294117647058822,1.0,0.9427456290074567,59.15625,59.234375,59.03125
483,1995-11-02,58.6875,59.15625,58.6875,59.15625,326000,162700,-0.59375,-0.359375,182200,-0.84375,0.03125,89700,-0.375,-0.40625,0.8571428571428571,1.0,-0.806081108260693,59.234375,59.03125,58.8125
484,1995-11-03,59.234375,59.25,59.0625,59.234375,615000,-106800,-0.921875,-0.515625,-199300,-0.453125,-0.953125,-289000,-0.078125,-0.546875,0.4,0.9166666666666666,-0.0,59.03125,58.8125,59.34375
485,1995-11-06,59.21875,59.21875,59.015625,59.03125,311200,104500,-0.25,-0.9375,14800,0.125,-0.53125,303800,0.203125,0.015625,1.0833333333333333,0.07692307692307687,0.0,58.8125,59.34375,59.5625
486,1995-11-07,59.0,59.0,58.625,58.8125,358200,-32200,0.34375,-0.3125,256800,0.421875,0.234375,-47000,0.21875,0.21875,1.8461538461538463,0.5,-0.8414709848078965,59.34375,59.5625,59.53125
487,1995-11-08,58.890625,59.375,58.890625,59.34375,357200,257800,-0.109375,0.34375,-46000,-0.3125,0.328125,1000,-0.53125,0.109375,1.2916666666666667,0.935483870967742,0.663080042101836,59.5625,59.53125,59.46875
488,1995-11-09,59.578125,59.578125,59.28125,59.5625,503700,-192500,-0.53125,-0.359375,-145500,-0.75,-0.578125,-146500,-0.21875,-0.6875,0.6129032258064516,0.9473684210526316,0.03447592534511015,59.53125,59.46875,59.078125
489,1995-11-10,59.234375,59.609375,59.21875,59.53125,795600,-437400,-0.71875,-0.234375,-438400,-0.1875,-0.34375,-291900,0.03125,0.34375,1.3157894736842106,0.8,0.14987720966295234,59.46875,59.078125,59.671875
490,1995-11-13,59.421875,59.65625,59.3125,59.46875,818500,-461300,-0.125,-0.53125,-314800,0.09375,0.15625,-22900,0.0625,-0.1875,0.88,0.4545454545454546,-0.15723948186175024,59.078125,59.671875,60.0
491,1995-11-14,59.359375,59.484375,59.078125,59.078125,341800,161900,0.484375,0.21875,453800,0.453125,-0.125,476700,0.390625,0.0625,1.1818181818181819,0.0,-0.27941549819892586,59.671875,60.0,60.1875
492,1995-11-15,59.140625,59.6875,59.109375,59.671875,584700,210900,-0.140625,0.09375,233800,-0.203125,0.28125,-242900,-0.59375,0.21875,1.4230769230769231,0.972972972972973,0.9498337070900025,60.0,60.1875,59.875
493,1995-11-16,59.671875,60.0625,59.65625,60.0,577700,240800,-0.53125,-0.25,-235900,-0.921875,-0.3125,7000,-0.328125,-0.53125,0.7027027027027027,0.8461538461538461,-0.5791185457699147,60.1875,59.875,60.359375
494,1995-11-17,60.09375,60.203125,60.015625,60.1875,267000,74800,-1.109375,-0.734375,317700,-0.515625,-0.953125,310700,-0.1875,-0.421875,0.46153846153846156,0.9166666666666666,-0.28184285212220994,59.875,60.359375,60.171875
495,1995-11-20,60.28125,60.296875,59.859375,59.875,448800,135900,-0.203125,-1.140625,128900,0.125,-0.609375,-181800,0.3125,-0.1875,2.3333333333333335,0.0357142857142857,-0.9290145012707619,60.359375,60.171875,60.328125
496,1995-11-21,59.9375,60.359375,59.921875,60.359375,119200,458500,-0.359375,-0.265625,147800,-0.171875,0.15625,329600,-0.484375,0.34375,1.0,1.0,0.8616244065582974,60.171875,60.328125,60.34375
497,1995-11-22,60.3125,60.375,60.171875,60.171875,351600,-84600,0.015625,-0.21875,97200,-0.296875,-0.03125,-232400,0.1875,-0.375,0.4642857142857143,0.0,0.3271946967961522,60.328125,60.34375,60.984375
498,1995-11-24,60.234375,60.328125,60.1875,60.328125,62400,386400,-0.453125,0.046875,56800,0.03125,-0.296875,289200,-0.15625,0.078125,0.6923076923076923,1.0,0.618369803069737,60.34375,60.984375,61.046875
499,1995-11-27,60.453125,60.640625,60.34375,60.34375,273000,-153800,0.015625,-0.515625,78600,-0.171875,-0.140625,-210600,-0.015625,-0.21875,2.111111111111111,0.0,0.9194449792537551,60.984375,61.046875,60.90625
500,1995-11-28,60.296875,60.984375,60.15625,60.984375,479000,-127400,-0.8125,0.015625,-416600,-0.65625,-0.0625,-206000,-0.640625,0.15625,2.789473684210526,1.0,0.002528975838921635,61.046875,60.90625,60.984375
501,1995-11-29,61.09375,61.09375,60.84375,61.046875,549200,-486800,-0.71875,-0.859375,-276200,-0.703125,-0.640625,-70200,-0.0625,-0.796875,0.3018867924528302,0.8125,0.06812900363748249,60.90625,60.984375,61.734375
502,1995-11-30,61.046875,61.203125,60.84375,60.90625,286200,-13200,-0.5625,-0.59375,192800,0.078125,-0.75,263000,0.140625,0.046875,1.4375,0.17391304347826086,-0.1411200080598672,60.984375,61.734375,62.140625
503,1995-12-01,60.984375,61.078125,60.84375,60.984375,465200,13800,0.0,-0.6875,84000,0.0625,0.109375,-179000,-0.078125,0.0625,0.6521739130434783,0.6,0.0,61.734375,62.140625,62.28125
504,1995-12-04,61.125,61.734375,61.046875,61.734375,631700,-82500,-0.6875,-0.03125,-345500,-0.828125,-0.078125,-166500,-0.75,-0.140625,2.933333333333333,1.0,0.0,62.140625,62.28125,61.953125
505,1995-12-05,61.671875,62.203125,61.625,62.140625,567700,-281500,-1.234375,-0.625,-102500,-1.15625,-0.6875,64000,-0.40625,-0.546875,0.8409090909090909,0.8918918918918919,-0.6955827937480333,62.28125,61.953125,62.15625
506,1995-12-06,62.296875,62.53125,62.0,62.28125,272800,192400,-1.296875,-1.3125,358900,-0.546875,-1.171875,294900,-0.140625,-0.625,0.918918918918919,0.5294117647058824,0.03332716083675362,61.953125,62.15625,62.421875
507,1995-12-07,62.203125,62.28125,61.90625,61.953125,289700,342000,-0.21875,-1.078125,278000,0.1875,-0.53125,-16900,0.328125,0.09375,0.7058823529411765,0.125,0.2879033166650653,62.15625,62.421875,62.234375
508,1995-12-08,62.21875,62.234375,61.765625,62.15625,296900,270800,-0.015625,-0.546875,-24100,0.125,0.078125,-7200,-0.203125,-0.015625,1.25,0.8333333333333334,-0.24740395925452294,62.421875,62.234375,62.625
509,1995-12-11,62.28125,62.546875,62.15625,62.421875,186500,86300,-0.140625,0.015625,103200,-0.46875,-0.078125,110400,-0.265625,-0.0625,0.8333333333333334,0.6799999999999999,0.7780731968879212,62.234375,62.625,62.171875
510,1995-12-12,62.140625,62.359375,62.140625,62.234375,299400,-9700,-0.28125,0.0625,-2500,-0.078125,0.078125,-112900,0.1875,0.140625,0.56,0.4285714285714286,-0.618369803069737,62.625,62.171875,61.8125
511,1995-12-13,62.3125,62.703125,62.3125,62.625,390700,-93800,-0.46875,-0.09375,-204200,-0.203125,-0.03125,-91300,-0.390625,-0.171875,1.7857142857142858,0.8,0.19056796287548539,62.171875,61.8125,60.625
512,1995-12-14,62.6875,62.796875,62.015625,62.171875,395000,-208500,0.25,-0.40625,-95600,0.0625,-0.546875,-4300,0.453125,-0.375,2.0,0.19999999999999996,0.9968650284539189,61.8125,60.625,61.265625
513,1995-12-15,61.875,61.875,61.59375,61.8125,416700,-117300,0.421875,0.265625,-26000,0.8125,0.4375,-21700,0.359375,0.8125,0.36,0.7777777777777778,-0.12091552345849253,60.625,61.265625,60.671875
514,1995-12-18,61.265625,61.265625,60.609375,60.625,862300,-471600,2.0,1.046875,-467300,1.546875,1.421875,-445600,1.1875,0.609375,2.3333333333333335,0.023809523809523836,0.7346984304047954,61.265625,60.671875,60.984375
515,1995-12-19,60.65625,61.34375,60.578125,61.265625,1022600,-627600,0.90625,2.03125,-605900,0.546875,1.21875,-160300,-0.640625,0.609375,1.1666666666666667,0.8979591836734694,0.8141242693750819,60.671875,60.984375,61.203125
516,1995-12-20,61.453125,61.515625,60.671875,60.671875,1349800,-933100,1.140625,0.421875,-487500,-0.046875,-0.1875,-327200,0.59375,-0.796875,1.1020408163265305,0.0,0.9586019780913494,60.984375,61.203125,61.5
517,1995-12-21,61.03125,61.171875,60.75,60.984375,857600,4700,-0.359375,0.234375,165000,0.28125,-0.375,492200,-0.3125,0.421875,0.5,0.5555555555555556,-0.059964006479444595,61.203125,61.5,61.46875
518,1995-12-22,61.3125,61.375,61.140625,61.203125,332800,689800,0.0625,-0.65625,1017000,-0.53125,0.140625,524800,-0.21875,-0.28125,0.5555555555555556,0.2666666666666667,-0.7230858817383246,61.5,61.46875,61.40625
519,1995-12-26,61.453125,61.53125,61.328125,61.5,432200,917600,-0.828125,0.0,425400,-0.515625,-0.421875,-99400,-0.296875,-0.140625,0.8666666666666667,0.8461538461538461,0.415571854993052,61.46875,61.40625,61.484375
520,1995-12-27,61.65625,61.65625,61.359375,61.46875,151800,705800,-0.484375,-0.625,181000,-0.265625,-0.34375,280400,0.03125,-0.203125,1.4615384615384615,0.368421052631579,-0.7568024953079282,61.40625,61.484375,62.140625
521,1995-12-28,61.34375,61.65625,61.25,61.40625,256200,76600,-0.203125,-0.03125,176000,0.09375,0.109375,-104400,0.0625,0.3125,1.368421052631579,0.3846153846153846,0.3271946967961522,61.484375,62.140625,62.3125
522,1995-12-29,61.46875,61.53125,61.25,61.484375,339200,93000,0.015625,-0.015625,-187400,-0.015625,0.1875,-83000,-0.078125,-0.125,0.6923076923076923,0.8333333333333334,-0.24740395925452294,62.140625,62.3125,61.71875
523,1996-01-02,61.40625,62.140625,61.34375,62.140625,514400,-362600,-0.671875,0.25,-258200,-0.734375,-0.0625,-175200,-0.65625,0.0625,2.8333333333333335,1.0,-0.123573122745224,62.3125,61.71875,61.59375
524,1996-01-03,62.34375,62.5,62.0,62.3125,610300,-354100,-0.90625,-1.0,-271100,-0.828125,-0.875,-95900,-0.171875,-0.9375,0.6274509803921569,0.625,0.04254035028249748,61.71875,61.59375,61.828125
525,1996-01-04,62.390625,62.625,61.21875,61.71875,1129700,-790500,-0.234375,-0.921875,-615300,0.421875,-0.984375,-519400,0.59375,-0.046875,2.8125,0.3555555555555555,-0.47163900309419615,61.59375,61.828125,60.765625
526,1996-01-05,61.3125,61.75,61.171875,61.59375,302400,212000,0.546875,0.09375,307900,0.71875,1.03125,827300,0.125,1.078125,0.4111111111111111,0.7297297297297297,0.4064859789274687,61.828125,60.765625,59.96875
527,1996-01-08,61.8125,61.90625,61.734375,61.828125,179900,430400,0.484375,0.53125,949800,-0.109375,0.578125,122500,-0.234375,-0.5,0.2972972972972973,0.5454545454545454,-0.05552698200473387,60.765625,59.96875,60.328125
528,1996-01-09,62.015625,62.0625,60.625,60.765625,415500,714200,0.953125,0.375,-113100,0.828125,-0.703125,-235600,1.0625,-0.203125,8.363636363636363,0.09782608695652173,-0.9938886539233752,59.96875,60.328125,60.234375
529,1996-01-10,60.6875,60.8125,59.640625,59.96875,787700,-485300,1.625,0.625,-607800,1.859375,1.125,-372200,0.796875,1.328125,0.8152173913043478,0.28,-0.5438347906836426,60.328125,60.234375,60.109375
530,1996-01-11,60.0625,60.328125,59.78125,60.328125,513200,-333300,1.5,1.75,-97700,0.4375,1.953125,274500,-0.359375,0.625,0.4666666666666667,1.0,0.3612100380831005,60.234375,60.109375,60.84375
531,1996-01-12,60.484375,60.5,59.671875,60.234375,390400,25100,0.53125,1.53125,397300,-0.265625,0.203125,122800,0.09375,-0.421875,1.5142857142857142,0.679245283018868,0.8082514096461221,60.109375,60.84375,60.65625
532,1996-01-15,60.25,60.453125,59.859375,60.109375,154200,633500,-0.140625,0.4375,359000,0.21875,-0.1875,236200,0.125,0.234375,0.7169811320754716,0.42105263157894735,-0.5333026735360201,60.84375,60.65625,60.859375
533,1996-01-16,60.40625,60.890625,59.890625,60.84375,454600,58600,-0.515625,-0.34375,-64200,-0.609375,0.078125,-300400,-0.734375,-0.15625,1.6842105263157894,0.953125,0.030476822506986412,60.65625,60.859375,61.265625
534,1996-01-17,60.703125,61.125,60.453125,60.65625,407600,-17200,-0.421875,-0.21875,-253400,-0.546875,-0.453125,47000,0.1875,-0.296875,0.671875,0.3023255813953488,0.1069379820609651,60.859375,61.265625,61.28125
535,1996-01-18,60.890625,60.90625,60.375,60.859375,425600,-271400,-0.75,-0.640625,29000,-0.015625,-0.484375,-18000,-0.203125,-0.1875,0.7906976744186046,0.9117647058823529,-0.618369803069737,61.265625,61.28125,61.421875
536,1996-01-19,60.859375,61.421875,60.796875,61.265625,169800,284800,-0.421875,-0.453125,237800,-0.609375,-0.15625,255800,-0.40625,0.03125,1.1764705882352942,0.75,0.4201670368266409,61.28125,61.421875,61.921875
537,1996-01-22,61.21875,61.421875,61.109375,61.28125,288200,119400,-0.625,-0.515625,137400,-0.421875,-0.328125,-118400,-0.015625,-0.359375,0.5,0.55,-0.15323998347155926,61.421875,61.921875,61.703125
538,1996-01-23,61.25,61.421875,61.125,61.421875,362200,63400,-0.5625,-0.359375,-192400,-0.15625,-0.390625,-74000,-0.140625,-0.03125,0.95,1.0,-0.38166099205233167,61.921875,61.703125,62.234375
539,1996-01-24,61.515625,62.046875,61.484375,61.921875,1506500,-1336700,-0.65625,-0.65625,-1218300,-0.640625,-0.296875,-1144300,-0.5,-0.265625,1.894736842105263,0.7777777777777778,-0.701825050361021,61.703125,62.234375,62.484375
540,1996-01-25,61.96875,62.0,61.625,61.703125,298400,-10200,-0.421875,-0.75,63800,-0.28125,-0.71875,1208100,0.21875,-0.453125,0.6666666666666666,0.20833333333333337,0.6082437827254353,62.234375,62.484375,63.015625
541,1996-01-26,61.65625,62.265625,61.578125,62.234375,726300,-364100,-0.8125,-0.40625,780200,-0.3125,-0.140625,-427900,-0.53125,0.3125,1.8333333333333333,0.9545454545454546,0.82211841635822,62.484375,63.015625,63.671875
542,1996-01-29,62.1875,62.484375,62.140625,62.484375,254800,1251700,-0.5625,-0.671875,43600,-0.78125,-0.21875,471500,-0.25,-0.53125,0.5,1.0,-0.49124062697879006,63.015625,63.671875,63.90625
543,1996-01-30,62.609375,63.140625,62.53125,63.015625,272100,26300,-1.3125,-0.640625,454200,-0.78125,-0.953125,-17300,-0.53125,-0.421875,1.7727272727272727,0.7948717948717949,-0.9795919194255767,63.671875,63.90625,63.640625
544,1996-01-31,63.0,63.6875,62.96875,63.671875,498000,228300,-1.4375,-1.34375,-243200,-1.1875,-0.8125,-225900,-0.65625,-0.390625,1.1794871794871795,0.9782608695652174,-0.9965533448404417,63.90625,63.640625,64.15625
545,1996-02-01,63.609375,63.90625,63.5625,63.90625,373900,-119100,-1.421875,-1.421875,-101800,-0.890625,-1.0,124100,-0.234375,-0.609375,0.4782608695652174,1.0,-0.42762198584485617,63.640625,64.15625,64.765625
546,1996-02-02,63.875,64.015625,63.5,63.640625,496200,-224100,-0.625,-1.265625,1800,0.03125,-0.875,-122300,0.265625,-0.265625,1.5,0.2727272727272727,0.7099827291448582,64.15625,64.765625,65.140625
547,1996-02-05,63.53125,64.25,63.4375,64.15625,295300,202700,-0.484375,-0.53125,78600,-0.25,0.078125,200900,-0.515625,0.34375,1.5757575757575757,0.8846153846153846,0.457272626635812,64.765625,65.140625,65.84375
548,1996-02-06,64.1875,64.828125,64.09375,64.765625,301600,72300,-0.859375,-0.578125,194600,-1.125,-0.3125,-6300,-0.609375,-0.65625,0.9038461538461539,0.9148936170212766,-0.7986207631988143,65.140625,65.84375,65.828125
549,1996-02-07,64.75,65.140625,64.6875,65.140625,585100,-88900,-1.5,-0.875,-289800,-0.984375,-1.21875,-283500,-0.375,-0.5625,0.6170212765957447,1.0,-0.6254246787397123,65.84375,65.828125,66.328125
550,1996-02-08,65.046875,65.90625,64.921875,65.84375,1526600,-1231300,-1.6875,-1.515625,-1225000,-1.078125,-0.859375,-941500,-0.703125,-0.296875,2.1724137931034484,0.9365079365079365,-0.8919286509533796,65.828125,66.328125,66.1875
551,1996-02-09,65.8125,66.375,65.515625,65.828125,804600,-503000,-1.0625,-1.625,-219500,-0.6875,-1.0625,722000,0.015625,-0.765625,0.873015873015873,0.36363636363636365,-0.019606586731628108,66.328125,66.1875,65.609375
552,1996-02-12,65.953125,66.625,65.890625,66.328125,626500,-41400,-1.1875,-1.203125,900100,-0.484375,-0.90625,178100,-0.5,-0.140625,0.8545454545454545,0.5957446808510638,0.9055783620066238,66.1875,65.609375,65.203125
553,1996-02-13,66.046875,66.6875,66.0,66.1875,1045900,480700,-0.34375,-1.0,-241300,-0.359375,-0.234375,-419400,0.140625,-0.09375,0.9361702127659575,0.2727272727272727,-0.36627252908604757,65.609375,65.203125,64.9375
554,1996-02-14,66.140625,66.359375,65.578125,65.609375,431400,373200,0.21875,-0.328125,195100,0.71875,-0.1875,614500,0.578125,-0.09375,1.1363636363636365,0.040000000000000036,-0.594131207508424,65.203125,64.9375,64.296875
555,1996-02-15,65.46875,65.90625,65.125,65.203125,889500,-263000,1.125,0.484375,156400,0.984375,0.578125,-458100,0.40625,0.671875,1.0,0.09999999999999998,-0.479425538604203,64.9375,64.296875,65.09375
556,1996-02-16,65.078125,65.234375,64.734375,64.9375,606100,439800,1.25,0.96875,-174700,0.671875,1.0625,283400,0.265625,0.390625,0.64,0.40625,-0.5050257202007122,64.296875,65.09375,66.125
557,1996-02-20,64.4375,64.625,63.875,64.296875,492300,-60900,1.3125,1.703125,397200,0.90625,1.03125,113800,0.640625,0.640625,1.5,0.5625,-0.8414709848078965,65.09375,66.125,65.9375
558,1996-02-21,64.421875,65.140625,64.421875,65.09375,434000,455500,0.109375,1.046875,172100,-0.15625,0.65625,58300,-0.796875,0.015625,0.9583333333333334,0.9347826086956522,-0.9978629142111131,66.125,65.9375,65.0
559,1996-02-22,65.453125,66.328125,65.40625,66.125,721400,-115300,-1.1875,-0.375,-229100,-1.828125,-1.015625,-287400,-1.03125,-1.03125,1.2826086956521738,0.7796610169491526,-0.8414709848078965,65.9375,65.0,64.796875
560,1996-02-23,66.5,66.609375,65.328125,65.9375,1430400,-938100,-1.640625,-2.0625,-996400,-0.84375,-2.078125,-709000,0.1875,-1.046875,1.3898305084745763,0.47560975609756095,0.742777535796777,65.0,64.796875,64.5
561,1996-02-26,65.75,65.890625,64.96875,65.0,1408400,-974400,0.09375,-1.328125,-687000,1.125,-0.296875,22000,0.9375,0.75,0.7195121951219512,0.03389830508474578,-0.9719379013633127,64.796875,64.5,63.875
562,1996-02-27,65.15625,65.171875,64.5,64.796875,601000,120400,1.328125,0.296875,829400,1.140625,1.34375,807400,0.203125,0.59375,0.7288135593220338,0.4418604651162791,-0.4610398528514025,64.5,63.875,64.890625
563,1996-02-28,65.3125,65.734375,64.5,64.5,865900,564500,1.4375,1.1875,542500,0.5,0.4375,-264900,0.296875,-0.15625,1.8372093023255813,0.0,-0.7711993939496329,63.875,64.890625,65.265625
564,1996-02-29,64.125,64.953125,63.875,63.875,914300,494100,1.125,1.625,-313300,0.921875,1.03125,-48400,0.625,1.1875,0.8734177215189873,0.0,-0.302860133254526,64.890625,65.265625,65.875
565,1996-03-01,64.640625,64.890625,63.609375,64.890625,1452600,-851600,-0.09375,0.515625,-586700,-0.390625,0.671875,-538300,-1.015625,-0.515625,1.1884057971014492,1.0,0.8414709848078965,65.265625,65.875,65.296875
566,1996-03-04,65.03125,65.65625,64.8125,65.265625,652600,213300,-0.765625,0.28125,261700,-1.390625,-0.90625,800000,-0.375,-0.390625,0.6585365853658537,0.537037037037037,-0.806081108260693,65.875,65.296875,65.625
567,1996-03-05,65.109375,65.875,65.078125,65.875,402000,512300,-2.0,-0.984375,1050600,-0.984375,-0.46875,250600,-0.609375,-0.078125,0.9444444444444444,1.0,0.12474816864589879,65.296875,65.625,63.5
568,1996-03-06,65.78125,65.96875,65.296875,65.296875,624700,827900,-0.40625,-1.140625,27900,-0.03125,-0.75,-222700,0.578125,-0.671875,0.8431372549019608,0.0,0.5912864284626556,65.625,63.5,64.234375
569,1996-03-07,65.421875,65.65625,65.234375,65.625,534200,118400,-0.359375,-0.390625,-132200,0.25,-0.3125,90500,-0.328125,0.359375,0.627906976744186,0.9259259259259259,0.4071712785998316,63.5,64.234375,63.734375
570,1996-03-08,64.1875,64.875,62.0,63.5,2289900,-1887900,2.375,0.921875,-1665200,1.796875,1.59375,-1755700,2.125,1.234375,6.814814814814815,0.5217391304347826,-0.24063762945684755,64.234375,63.734375,64.171875
571,1996-03-11,63.25,64.328125,63.0625,64.234375,1511400,-886700,1.0625,2.53125,-977200,1.390625,2.171875,778500,-0.734375,0.9375,0.44021739130434784,0.9259259259259259,0.9903580720348545,63.734375,64.171875,64.453125
572,1996-03-12,63.8125,64.046875,62.90625,63.734375,1385300,-851100,1.890625,1.609375,904600,-0.234375,0.375,126100,0.5,-0.5625,0.9012345679012346,0.726027397260274,0.07928178793166576,64.171875,64.453125,64.125
573,1996-03-13,64.15625,64.4375,63.796875,64.171875,1019300,1270600,-0.671875,0.03125,492100,0.0625,-0.90625,366000,-0.4375,-0.34375,0.5616438356164384,0.5853658536585367,0.19866933079506122,64.453125,64.125,65.359375
574,1996-03-14,64.265625,64.8125,64.234375,64.453125,725600,785800,-0.21875,-1.015625,659700,-0.71875,-0.453125,293700,-0.28125,-0.109375,0.9024390243902439,0.3783783783783784,0.5365729180004349,64.125,65.359375,65.21875
575,1996-03-15,64.0625,64.328125,63.75,64.125,869200,516100,-0.390625,-0.25,150100,0.046875,0.09375,-143600,0.328125,0.203125,1.0,0.6486486486486487,-0.3271946967961522,65.359375,65.21875,65.140625
576,1996-03-18,64.71875,65.359375,64.578125,65.359375,917600,101700,-1.1875,-0.5625,-192000,-0.90625,-0.453125,-48400,-1.234375,-0.65625,1.3513513513513513,1.0,0.7346984304047954,65.21875,65.140625,64.984375
577,1996-03-19,65.9375,65.9375,65.0,65.21875,858300,-132700,-0.765625,-1.671875,10900,-1.09375,-1.875,59300,0.140625,-1.21875,1.2,0.23333333333333328,0.9009488402707945,65.140625,64.984375,65.15625
578,1996-03-20,65.53125,65.53125,64.640625,65.140625,744300,124900,-1.015625,-1.46875,173300,0.21875,-0.8125,114000,0.078125,0.40625,0.95,0.5614035087719298,-0.5171162100991873,64.984375,65.15625,65.03125
579,1996-03-21,65.21875,65.25,64.765625,64.984375,650800,266800,0.375,-0.5,207500,0.234375,0.71875,93500,0.15625,0.3125,0.543859649122807,0.4516129032258065,-0.5646424733950354,65.15625,65.03125,65.34375
580,1996-03-22,65.015625,65.328125,64.9375,65.15625,344500,513800,0.0625,0.921875,399800,-0.015625,0.515625,306300,-0.171875,0.203125,0.8064516129032258,0.56,0.5646424733950354,65.03125,65.34375,64.75
581,1996-03-25,65.75,65.8125,64.859375,65.03125,802400,-58100,0.109375,-0.21875,-151600,-0.046875,-0.53125,-457900,0.125,-0.734375,2.44,0.180327868852459,-0.9215578675785389,65.34375,64.75,65.0
582,1996-03-26,64.921875,65.515625,64.859375,65.34375,969400,-318600,-0.359375,0.296875,-624900,-0.1875,0.09375,-167000,-0.3125,0.828125,0.6885245901639344,0.7380952380952381,0.5538295002067402,64.75,65.0,64.6875
583,1996-03-27,65.4375,65.484375,64.6875,64.75,809600,-465100,0.40625,-0.421875,-7200,0.28125,0.3125,159800,0.59375,-0.515625,1.2142857142857142,0.07843137254901966,0.9982698203893463,65.0,64.6875,65.4375
584,1996-03-28,64.515625,65.03125,64.5,65.0,1001300,-198900,0.03125,1.234375,-31900,0.34375,0.40625,-191700,-0.25,0.921875,0.6666666666666666,0.9411764705882353,0.6476875755329031,64.6875,65.4375,65.5625
585,1996-03-29,65.1875,65.1875,64.375,64.6875,457700,511700,0.65625,-0.265625,351900,0.0625,0.25,543600,0.3125,-0.671875,1.5294117647058822,0.3846153846153846,0.8584592967459226,65.4375,65.5625,65.5625
586,1996-04-01,65.0,65.453125,64.796875,65.4375,773400,36200,-0.6875,0.4375,227900,-0.4375,-0.484375,-315700,-0.75,0.1875,0.8076923076923077,0.9761904761904762,0.7675435022360271,65.5625,65.5625,65.515625
587,1996-04-02,65.515625,65.5625,65.296875,65.5625,638800,362500,-0.5625,-1.0,-181100,-0.875,-0.328125,134600,-0.125,-0.515625,0.40476190476190477,1.0,-0.1069379820609651,65.5625,65.515625,64.390625
588,1996-04-03,65.328125,65.609375,65.171875,65.5625,288000,169700,-0.875,-0.140625,485400,-0.125,-0.328125,350800,0.0,0.1875,1.6470588235294117,0.8928571428571429,0.9589242746631385,65.515625,64.390625,64.140625
589,1996-04-04,65.5625,65.71875,65.5,65.515625,934900,-161500,-0.078125,-0.5625,-296100,0.046875,-0.046875,-646900,0.046875,-0.234375,0.5,0.0714285714285714,0.19866933079506122,64.390625,64.140625,63.0
590,1996-04-08,63.875,64.390625,63.59375,64.390625,2217200,-1578400,1.171875,1.640625,-1929200,1.171875,1.453125,-1282300,1.125,1.6875,3.642857142857143,1.0,-0.9999902065507035,64.140625,63.0,62.921875
591,1996-04-09,64.640625,64.640625,64.015625,64.140625,1180900,-892900,1.421875,0.6875,-246000,1.375,0.921875,1036300,0.25,-0.765625,0.7843137254901961,0.19999999999999996,0.8247143725793011,63.0,62.921875,63.71875
592,1996-04-10,64.03125,64.3125,62.75,63.0,939500,-4600,2.515625,1.53125,1277700,1.390625,-0.15625,241400,1.140625,0.609375,2.5,0.16000000000000003,-0.8815297857963782,62.921875,63.71875,64.25
593,1996-04-11,63.15625,63.46875,62.125,62.921875,1276000,941200,1.46875,0.71875,-95100,1.21875,1.484375,-336500,0.078125,0.875,0.86,0.5930232558139534,-0.22532122517274333,63.71875,64.25,64.4375
594,1996-04-12,63.359375,63.8125,63.171875,63.71875,411300,769600,0.421875,1.28125,528200,-0.71875,0.671875,864700,-0.796875,-0.203125,0.47674418604651164,0.8536585365853658,0.9992983441292993,64.25,64.4375,64.28125
595,1996-04-15,64.046875,64.328125,63.84375,64.25,484200,455300,-1.25,-0.015625,791800,-1.328125,-0.890625,-72900,-0.53125,-0.6875,0.7560975609756098,0.8387096774193549,-0.535599409575618,64.4375,64.28125,64.375
596,1996-04-16,64.375,64.65625,64.234375,64.4375,429700,846300,-1.515625,-1.21875,-18400,-0.71875,-1.015625,54500,-0.1875,-0.328125,0.8709677419354839,0.4814814814814815,-0.302860133254526,64.28125,64.375,64.53125
597,1996-04-17,64.375,64.5625,63.84375,64.28125,525300,-114000,-0.5625,-1.015625,-41100,-0.03125,-0.328125,-95600,0.15625,0.0,1.7037037037037037,0.6086956521739131,0.9974949866040544,64.375,64.53125,65.03125
598,1996-04-18,64.4375,64.578125,64.09375,64.375,818600,-334400,-0.125,-0.390625,-388900,0.0625,-0.0625,-293300,-0.09375,-0.0625,0.6739130434782609,0.5806451612903225,-0.618369803069737,64.53125,65.03125,65.234375
599,1996-04-19,64.6875,64.859375,64.421875,64.53125,885100,-455400,-0.09375,-0.3125,-359800,-0.25,-0.3125,-66500,-0.15625,-0.25,0.9032258064516129,0.25,-0.5984721441039564,65.03125,65.234375,65.0
600,1996-04-22,65.125,65.28125,64.59375,65.03125,828900,-303600,-0.75,-0.75,-10300,-0.65625,-0.6875,56200,-0.5,-0.4375,1.5714285714285714,0.6363636363636364,-0.5646424733950354,65.234375,65.0,65.296875
